Delft
 52.00828      4.364573      1             1 

 y, m, dm, h, Az, hs,G_Gh,G_Dh,G_Bn, Ta, Ts, FF, DD, p,N,G_Gk
 2005, 1, 12, 17,49.3,2.1,6,6,0,-5.5,-5.9,5.6,272,1013,6,6
 2005, 1, 12, 18,61.1, 0.0,0,0,0,-5.8,-6.7,6.4,228,1013,6,0
 2005, 1, 12, 19,72.3, 0.0,0,0,0,-6.1,-6.9,6.9,207,1013,6,0
 2005, 1, 12, 20,83.4, 0.0,0,0,0,-6.3,-7.5,5.1,186,1013,6,0
 2005, 1, 12, 21,95.3, 0.0,0,0,0,-6.6,-7.8,5.1,271,1013,6,0
 2005, 1, 12, 22,108.5, 0.0,0,0,0,-6.9,-8.3,4.2,259,1013,6,0
 2005, 1, 12, 23,124.5, 0.0,0,0,0,-7.2,-8.9,3.5,263,1014,6,0
 2005, 1, 12, 24,145.2, 0.0,0,0,0,-7.4,-9.6,2.5,287,1014,6,0
 2005, 1, 13, 1,-170.4, 0.0,0,0,0,-7.1,-9.1,2.9,319,1014,7,0
 2005, 1, 13, 2,-162.1, 0.0,0,0,0,-6.7,-8.6,3.1,310,1014,7,0
 2005, 1, 13, 3,-138.2, 0.0,0,0,0,-6.3,-7.9,3.7,284,1014,7,0
 2005, 1, 13, 4,-119.2, 0.0,0,0,0,-6.0,-7.2,5.4,243,1014,7,0
 2005, 1, 13, 5,-104.2, 0.0,0,0,0,-5.8,-7.1,4.6,206,1014,7,0
 2005, 1, 13, 6,-91.4, 0.0,0,0,0,-5.5,-6.6,5.6,239,1014,7,0
 2005, 1, 13, 7,-80.1, 0.0,0,0,0,-5.3,-6.3,6.2,206,1014,7,0
 2005, 1, 13, 8,-68.6, 0.0,0,0,0,-5.1,-6.1,5.8,118,1014,7,0
 2005, 1, 13, 9,-57.4, 0.0,0,0,0,-5.0,-6.1,5.6,184,1014,7,0
 2005, 1, 13, 10,-45.4,4.4,29,28,17,-4.0,-4.3,5.8,195,1014,7,29
 2005, 1, 13, 11,-32.6,10.3,88,73,86,-2.5,-2.3,6.0,173,1014,7,88
 2005, 1, 13, 12,-19.2,14.3,127,106,85,-1.1,-0.5,4.8,198,1014,7,127
 2005, 1, 13, 13,-4.6,16.3,159,124,122,0.2,1.0,4.8,234,1014,7,159
 2005, 1, 13, 14,9.3,15.9,164,115,181,1.1,2.0,4.6,218,1014,6,164
 2005, 1, 13, 15,23.4,13.3,163,87,332,1.8,2.7,4.0,204,1014,4,163
 2005, 1, 13, 16,37.0,8.6,67,56,70,1.4,1.5,3.7,283,1014,4,67
 2005, 1, 13, 17,49.3,2.3,3,3,0,0.4,-0.1,3.8,229,1014,4,3
 2005, 1, 13, 18,61.2, 0.0,0,0,0,0.4,-1.0,4.4,275,1014,5,0
 2005, 1, 13, 19,72.3, 0.0,0,0,0,0.3,-0.6,6.4,220,1013,5,0
 2005, 1, 13, 20,83.4, 0.0,0,0,0,0.3,-0.7,5.8,119,1013,5,0
 2005, 1, 13, 21,95.3, 0.0,0,0,0,0.2,-1.0,4.8,167,1013,5,0
 2005, 1, 13, 22,108.5, 0.0,0,0,0,0.2,-1.1,4.6,235,1013,5,0
 2005, 1, 13, 23,124.5, 0.0,0,0,0,0.2,-0.8,6.2,218,1013,6,0
 2005, 1, 13, 24,145.2, 0.0,0,0,0,0.1,-1.2,4.8,113,1013,6,0
 2005, 1, 14, 1,-170.3, 0.0,0,0,0,-0.3,-1.6,4.8,227,1013,6,0
 2005, 1, 14, 2,-162.2, 0.0,0,0,0,-0.7,-2.1,4.4,226,1012,6,0
 2005, 1, 14, 3,-138.3, 0.0,0,0,0,-1.2,-3.1,3.0,196,1012,6,0
 2005, 1, 14, 4,-119.4, 0.0,0,0,0,-1.4,-3.4,2.7,273,1012,6,0
 2005, 1, 14, 5,-104.4, 0.0,0,0,0,-1.7,-3.7,2.6,305,1012,7,0
 2005, 1, 14, 6,-91.5, 0.0,0,0,0,-1.9,-4.1,2.4,283,1012,7,0
 2005, 1, 14, 7,-80.2, 0.0,0,0,0,-2.1,-4.4,2.0,314,1012,7,0
 2005, 1, 14, 8,-69.1, 0.0,0,0,0,-2.2,-4.6,2.1,307,1012,7,0
 2005, 1, 14, 9,-57.5, 0.0,0,0,0,-2.3,-4.4,2.5,287,1011,7,0
 2005, 1, 14, 10,-45.5,4.5,14,14,0,-2.1,-2.5,2.6,285,1011,8,14
 2005, 1, 14, 11,-33.1,10.4,43,43,0,-1.7,-1.9,2.2,262,1011,8,43
 2005, 1, 14, 12,-19.2,14.5,59,59,0,-1.4,-1.4,2.0,284,1011,8,59
 2005, 1, 14, 13,-5.0,16.4,73,73,0,-1.1,-1.0,1.2,291,1011,8,73
 2005, 1, 14, 14,9.3,16.1,104,103,5,-0.8,-0.3,0.5,311,1011,8,104
 2005, 1, 14, 15,23.4,13.4,87,86,5,-0.7,-0.4,1.1,299,1011,8,87
 2005, 1, 14, 16,37.0,8.8,67,57,62,-0.6,-0.6,1.5,313,1011,8,67
 2005, 1, 14, 17,49.3,2.4,7,7,0,-1.0,-1.5,1.8,271,1011,8,7
 2005, 1, 14, 18,61.2, 0.0,0,0,0,-1.3,-3.7,2.1,285,1011,8,0
 2005, 1, 14, 19,72.3, 0.0,0,0,0,-1.6,-4.1,2.0,254,1011,8,0
 2005, 1, 14, 20,83.5, 0.0,0,0,0,-2.0,-4.1,2.5,271,1011,8,0
 2005, 1, 14, 21,95.3, 0.0,0,0,0,-2.4,-4.4,3.0,248,1011,8,0
 2005, 1, 14, 22,108.5, 0.0,0,0,0,-2.7,-4.7,2.8,248,1010,8,0
 2005, 1, 14, 23,124.5, 0.0,0,0,0,-3.0,-5.0,2.9,229,1010,8,0
 2005, 1, 14, 24,145.1, 0.0,0,0,0,-3.7,-5.7,2.9,221,1010,8,0
 2005, 1, 15, 1,-170.2, 0.0,0,0,0,-3.6,-5.5,3.0,196,1010,8,0
 2005, 1, 15, 2,-162.4, 0.0,0,0,0,-4.3,-6.2,3.2,211,1010,8,0
 2005, 1, 15, 3,-138.5, 0.0,0,0,0,-4.2,-6.0,3.5,232,1010,8,0
 2005, 1, 15, 4,-119.5, 0.0,0,0,0,-4.1,-5.5,4.4,167,1010,8,0
 2005, 1, 15, 5,-104.5, 0.0,0,0,0,-4.2,-5.4,5.1,111,1010,8,0
 2005, 1, 15, 6,-92.1, 0.0,0,0,0,-4.3,-5.5,5.4,110,1010,8,0
 2005, 1, 15, 7,-80.3, 0.0,0,0,0,-4.4,-5.6,5.6,58,1010,8,0
 2005, 1, 15, 8,-69.2, 0.0,0,0,0,-4.6,-5.5,6.2,85,1010,8,0
 2005, 1, 15, 9,-57.6, 0.0,0,0,0,-4.6,-5.7,5.4,85,1010,8,0
 2005, 1, 15, 10,-46.0,4.6,18,18,0,-4.3,-4.7,4.6,125,1010,8,18
 2005, 1, 15, 11,-33.1,10.5,40,40,0,-4.1,-4.4,3.5,178,1010,8,40
 2005, 1, 15, 12,-19.3,14.6,55,55,0,-3.6,-4.0,3.0,214,1010,8,55
 2005, 1, 15, 13,-5.1,16.6,71,71,0,-3.3,-3.5,2.9,264,1010,8,71
 2005, 1, 15, 14,9.2,16.3,63,63,0,-3.1,-3.4,3.2,251,1010,8,63
 2005, 1, 15, 15,23.4,13.6,52,52,0,-3.1,-3.5,4.2,248,1010,8,52
 2005, 1, 15, 16,37.0,9.0,34,34,0,-3.2,-3.5,6.0,177,1010,8,34
 2005, 1, 15, 17,49.3,2.6,5,5,0,-3.6,-4.0,5.8,87,1010,8,5
 2005, 1, 15, 18,61.2, 0.0,0,0,0,-3.5,-4.4,6.4,114,1010,8,0
 2005, 1, 15, 19,72.3, 0.0,0,0,0,-3.4,-4.1,7.7,77,1010,8,0
 2005, 1, 15, 20,83.5, 0.0,0,0,0,-3.4,-4.0,8.1,12,1010,8,0
 2005, 1, 15, 21,95.4, 0.0,0,0,0,-3.4,-4.0,8.3,7,1010,8,0
 2005, 1, 15, 22,108.6, 0.0,0,0,0,-3.3,-3.9,8.6,352,1010,8,0
 2005, 1, 15, 23,124.6, 0.0,0,0,0,-3.3,-3.9,8.6,4,1010,8,0
 2005, 1, 15, 24,145.1, 0.0,0,0,0,-3.2,-4.0,7.3,11,1010,8,0
 2005, 1, 16, 1,-170.1, 0.0,0,0,0,-3.5,-4.4,6.8,85,1010,8,0
 2005, 1, 16, 2,-162.5, 0.0,0,0,0,-3.1,-3.9,7.1,125,1010,8,0
 2005, 1, 16, 3,-139.0, 0.0,0,0,0,-2.9,-3.7,6.6,69,1010,8,0
 2005, 1, 16, 4,-120.1, 0.0,0,0,0,-2.7,-4.0,4.8,162,1010,8,0
 2005, 1, 16, 5,-105.0, 0.0,0,0,0,-2.6,-4.0,4.4,231,1010,8,0
 2005, 1, 16, 6,-92.2, 0.0,0,0,0,-2.5,-3.8,4.8,262,1011,8,0
 2005, 1, 16, 7,-80.4, 0.0,0,0,0,-2.4,-3.5,5.6,201,1011,8,0
 2005, 1, 16, 8,-69.3, 0.0,0,0,0,-2.3,-3.5,5.4,217,1011,8,0
 2005, 1, 16, 9,-58.1, 0.0,0,0,0,-2.3,-2.7,4.8,239,1011,8,0
 2005, 1, 16, 10,-46.1,4.7,7,7,0,-2.0,-2.4,6.2,198,1011,8,7
 2005, 1, 16, 11,-33.2,10.7,23,23,0,-1.6,-1.9,5.6,187,1011,8,23
 2005, 1, 16, 12,-19.4,14.8,25,25,0,-1.4,-1.7,5.6,208,1011,8,25
 2005, 1, 16, 13,-5.2,16.8,21,21,0,-1.2,-1.5,5.8,220,1011,8,21
 2005, 1, 16, 14,9.2,16.4,164,114,176,0.4,0.0,3.8,166,1011,7,164
 2005, 1, 16, 15,23.3,13.8,127,98,121,1.2,0.0,4.4,237,1011,7,127
 2005, 1, 16, 16,37.0,9.2,95,55,250,1.5,0.0,5.6,236,1011,7,95
 2005, 1, 16, 17,49.4,2.8,8,8,0,1.0,0.0,4.6,145,1011,7,8
 2005, 1, 16, 18,61.2, 0.0,0,0,0,1.0,-0.7,3.7,207,1011,7,0
 2005, 1, 16, 19,72.4, 0.0,0,0,0,0.9,-0.4,4.8,267,1011,7,0
 2005, 1, 16, 20,83.5, 0.0,0,0,0,0.9,-0.4,4.8,245,1011,7,0
 2005, 1, 16, 21,95.4, 0.0,0,0,0,0.9,-0.7,4.0,219,1011,7,0
 2005, 1, 16, 22,108.6, 0.0,0,0,0,0.8,-1.0,3.4,283,1011,8,0
 2005, 1, 16, 23,124.6, 0.0,0,0,0,0.8,-0.8,4.0,244,1011,8,0
 2005, 1, 16, 24,145.1, 0.0,0,0,0,0.8,-0.7,4.2,239,1012,8,0
 2005, 1, 17, 1,-170.1, 0.0,0,0,0,0.5,-0.9,4.6,214,1012,8,0
 2005, 1, 17, 2,-163.0, 0.0,0,0,0,0.3,-1.0,4.8,226,1012,8,0
 2005, 1, 17, 3,-139.2, 0.0,0,0,0,-0.1,-1.2,5.4,223,1012,8,0
 2005, 1, 17, 4,-120.2, 0.0,0,0,0,-0.1,-1.3,5.1,186,1012,8,0
 2005, 1, 17, 5,-105.2, 0.0,0,0,0,-0.2,-1.7,4.2,193,1012,8,0
 2005, 1, 17, 6,-92.3, 0.0,0,0,0,-0.3,-2.0,3.7,216,1012,8,0
 2005, 1, 17, 7,-80.5, 0.0,0,0,0,-0.4,-2.2,3.2,247,1012,8,0
 2005, 1, 17, 8,-69.4, 0.0,0,0,0,-0.5,-2.0,4.2,238,1012,8,0
 2005, 1, 17, 9,-58.2, 0.0,0,0,0,-0.5,-0.9,5.1,203,1012,8,0
 2005, 1, 17, 10,-46.2,4.9,6,6,0,-0.3,-0.7,5.8,170,1012,8,6
 2005, 1, 17, 11,-33.3,10.8,13,13,0,-0.2,-0.6,4.0,160,1012,8,13
 2005, 1, 17, 12,-19.5,14.9,31,31,0,0.1,-0.2,5.1,223,1012,8,31
 2005, 1, 17, 13,-5.2,17.0,38,38,0,0.3,0.0,4.8,160,1012,8,38
 2005, 1, 17, 14,9.2,16.6,231,120,388,2.0,0.0,5.6,215,1012,5,231
 2005, 1, 17, 15,23.3,14.0,189,60,531,2.9,0.0,6.9,201,1012,1,189
 2005, 1, 17, 16,37.0,9.4,114,46,418,3.1,0.0,6.9,86,1012,1,114
 2005, 1, 17, 17,49.4,3.0,12,12,0,2.5,0.0,6.6,74,1012,2,12
 2005, 1, 17, 18,61.2, 0.0,0,0,0,2.5,0.0,5.6,123,1012,2,0
 2005, 1, 17, 19,72.4, 0.0,0,0,0,2.4,0.0,5.4,172,1012,3,0
 2005, 1, 17, 20,83.6, 0.0,0,0,0,2.3,0.0,4.2,209,1012,3,0
 2005, 1, 17, 21,95.5, 0.0,0,0,0,2.2,0.0,4.6,210,1012,3,0
 2005, 1, 17, 22,109.0, 0.0,0,0,0,2.1,0.0,6.0,216,1012,4,0
 2005, 1, 17, 23,125.0, 0.0,0,0,0,2.1,0.0,6.6,186,1012,4,0
 2005, 1, 17, 24,145.1, 0.0,0,0,0,2.0,0.0,6.4,129,1012,4,0
 2005, 1, 18, 1,-170.0, 0.0,0,0,0,1.9,0.0,6.0,140,1012,5,0
 2005, 1, 18, 2,-163.2, 0.0,0,0,0,1.9,0.0,5.1,173,1012,5,0
 2005, 1, 18, 3,-139.3, 0.0,0,0,0,1.8,0.0,5.4,233,1012,5,0
 2005, 1, 18, 4,-120.4, 0.0,0,0,0,1.8,0.0,3.2,243,1012,6,0
 2005, 1, 18, 5,-105.3, 0.0,0,0,0,1.8,0.0,3.2,258,1012,6,0
 2005, 1, 18, 6,-92.4, 0.0,0,0,0,1.8,0.0,4.2,256,1012,6,0
 2005, 1, 18, 7,-81.1, 0.0,0,0,0,1.7,-0.1,3.1,220,1012,7,0
 2005, 1, 18, 8,-69.5, 0.0,0,0,0,1.7,0.0,3.8,248,1012,7,0
 2005, 1, 18, 9,-58.3, 0.0,0,0,0,1.8,0.0,3.8,254,1012,7,0
 2005, 1, 18, 10,-46.3,5.0,27,27,0,2.5,0.0,3.2,254,1012,8,27
 2005, 1, 18, 11,-33.4,11.0,32,32,0,2.7,0.0,4.8,258,1012,8,32
 2005, 1, 18, 12,-19.5,15.1,57,57,0,3.3,0.0,6.2,192,1012,8,57
 2005, 1, 18, 13,-5.3,17.1,171,120,171,4.8,0.0,6.4,96,1012,7,171
 2005, 1, 18, 14,9.1,16.8,128,118,33,5.4,0.0,5.8,126,1012,8,128
 2005, 1, 18, 15,23.3,14.2,139,108,124,6.0,0.0,6.2,190,1012,7,139
 2005, 1, 18, 16,37.0,9.6,84,70,85,6.0,0.0,7.5,96,1012,7,84
 2005, 1, 18, 17,49.4,3.2,12,12,0,5.4,0.0,6.8,67,1012,7,12
 2005, 1, 18, 18,61.3, 0.0,0,0,0,5.2,0.0,7.1,127,1012,7,0
 2005, 1, 18, 19,72.4, 0.0,0,0,0,5.1,0.0,6.8,56,1012,7,0
 2005, 1, 18, 20,84.0, 0.0,0,0,0,5.0,0.0,7.7,120,1012,7,0
 2005, 1, 18, 21,95.5, 0.0,0,0,0,4.9,0.0,7.9,63,1012,6,0
 2005, 1, 18, 22,109.1, 0.0,0,0,0,4.8,0.0,8.3,99,1012,6,0
 2005, 1, 18, 23,125.0, 0.0,0,0,0,4.7,0.0,9.0,28,1012,6,0
 2005, 1, 18, 24,145.1, 0.0,0,0,0,4.6,0.0,9.0,5,1012,6,0
 2005, 1, 19, 1,-169.5, 0.0,0,0,0,4.4,0.0,10.1,11,1013,6,0
 2005, 1, 19, 2,-163.3, 0.0,0,0,0,4.2,0.0,8.3,340,1013,6,0
 2005, 1, 19, 3,-139.5, 0.0,0,0,0,4.0,0.0,7.3,86,1013,6,0
 2005, 1, 19, 4,-120.5, 0.0,0,0,0,4.0,0.0,7.1,138,1013,5,0
 2005, 1, 19, 5,-105.5, 0.0,0,0,0,3.9,0.0,7.9,149,1013,5,0
 2005, 1, 19, 6,-92.6, 0.0,0,0,0,3.8,0.0,7.7,66,1013,5,0
 2005, 1, 19, 7,-81.2, 0.0,0,0,0,3.7,0.0,8.3,103,1013,5,0
 2005, 1, 19, 8,-70.0, 0.0,0,0,0,3.7,0.0,8.1,81,1013,5,0
 2005, 1, 19, 9,-58.4, 0.0,0,0,0,3.7,0.0,8.3,84,1013,5,0
 2005, 1, 19, 10,-46.4,5.1,47,33,150,4.8,4.8,8.7,82,1013,5,47
 2005, 1, 19, 11,-33.5,11.1,126,66,311,6.6,7.0,9.0,91,1013,4,126
 2005, 1, 19, 12,-20.0,15.3,119,104,55,7.4,7.7,10.4,70,1013,8,119
 2005, 1, 19, 13,-5.3,17.3,24,24,0,6.9,6.7,10.8,17,1013,8,24
 2005, 1, 19, 14,9.1,17.1,93,93,0,7.2,7.3,9.6,5,1013,8,93
 2005, 1, 19, 15,23.3,14.5,124,100,95,7.6,7.9,9.3,82,1013,7,124
 2005, 1, 19, 16,37.0,9.8,134,80,314,8.0,8.4,8.7,74,1013,7,134
 2005, 1, 19, 17,49.4,3.5,25,23,37,7.4,7.2,8.6,93,1013,7,25
 2005, 1, 19, 18,61.3, 0.0,0,0,0,7.0,6.5,9.3,131,1013,7,0
 2005, 1, 19, 19,72.5, 0.0,0,0,0,6.6,6.2,9.3,71,1013,7,0
 2005, 1, 19, 20,84.1, 0.0,0,0,0,6.2,5.8,10.4,91,1013,7,0
 2005, 1, 19, 21,95.6, 0.0,0,0,0,5.9,5.4,9.8,9,1013,8,0
 2005, 1, 19, 22,109.1, 0.0,0,0,0,5.5,5.0,9.6,77,1014,8,0
 2005, 1, 19, 23,125.1, 0.0,0,0,0,5.2,4.8,10.8,98,1014,8,0
 2005, 1, 19, 24,145.1, 0.0,0,0,0,4.8,4.4,10.1,16,1014,8,0
 2005, 1, 20, 1,-169.5, 0.0,0,0,0,4.4,4.0,9.3,75,1014,8,0
 2005, 1, 20, 2,-163.4, 0.0,0,0,0,4.1,3.6,9.3,79,1014,8,0
 2005, 1, 20, 3,-140.1, 0.0,0,0,0,3.7,3.1,8.3,69,1014,8,0
 2005, 1, 20, 4,-121.1, 0.0,0,0,0,3.5,2.8,7.7,95,1014,8,0
 2005, 1, 20, 5,-106.0, 0.0,0,0,0,3.3,2.5,7.1,145,1014,8,0
 2005, 1, 20, 6,-93.1, 0.0,0,0,0,3.1,2.4,7.3,231,1014,8,0
 2005, 1, 20, 7,-81.3, 0.0,0,0,0,3.0,2.1,6.6,216,1014,8,0
 2005, 1, 20, 8,-70.2, 0.0,0,0,0,2.9,2.1,7.3,201,1014,8,0
 2005, 1, 20, 9,-58.5, 0.0,0,0,0,2.9,2.6,8.1,201,1015,8,0
 2005, 1, 20, 10,-46.5,5.3,16,16,0,3.2,3.0,7.3,127,1015,8,16
 2005, 1, 20, 11,-33.6,11.3,89,76,64,4.5,4.7,7.3,168,1015,8,89
 2005, 1, 20, 12,-20.1,15.5,127,109,66,5.5,6.0,6.9,201,1015,8,127
 2005, 1, 20, 13,-5.4,17.5,196,118,257,6.9,7.7,7.3,196,1015,5,196
 2005, 1, 20, 14,9.1,17.3,174,121,179,7.6,8.2,8.3,192,1015,6,174
 2005, 1, 20, 15,23.3,14.7,223,75,584,8.4,9.3,8.6,131,1015,0,223
 2005, 1, 20, 16,37.0,10.0,139,41,562,8.5,9.0,9.0,87,1015,0,139
 2005, 1, 20, 17,49.4,3.7,12,12,0,7.5,7.3,10.1,65,1015,1,12
 2005, 1, 20, 18,61.3, 0.0,0,0,0,6.6,6.1,9.6,13,1015,1,0
 2005, 1, 20, 19,72.5, 0.0,0,0,0,6.4,5.7,8.1,72,1015,2,0
 2005, 1, 20, 20,84.1, 0.0,0,0,0,6.2,5.3,7.1,102,1015,2,0
 2005, 1, 20, 21,96.0, 0.0,0,0,0,6.0,5.2,7.3,217,1015,2,0
 2005, 1, 20, 22,109.2, 0.0,0,0,0,5.9,5.0,6.9,159,1015,3,0
 2005, 1, 20, 23,125.1, 0.0,0,0,0,5.7,4.7,6.0,215,1015,3,0
 2005, 1, 20, 24,145.1, 0.0,0,0,0,5.5,4.4,5.4,231,1015,4,0
 2005, 1, 21, 1,-169.4, 0.0,0,0,0,5.4,4.4,6.0,273,1015,4,0
 2005, 1, 21, 2,-163.5, 0.0,0,0,0,5.3,4.4,6.6,235,1015,4,0
 2005, 1, 21, 3,-140.2, 0.0,0,0,0,5.2,4.4,6.8,202,1015,5,0
 2005, 1, 21, 4,-121.3, 0.0,0,0,0,5.2,4.4,7.5,158,1015,5,0
 2005, 1, 21, 5,-106.2, 0.0,0,0,0,5.1,4.5,8.3,154,1015,5,0
 2005, 1, 21, 6,-93.2, 0.0,0,0,0,5.1,4.5,8.3,88,1015,6,0
 2005, 1, 21, 7,-81.4, 0.0,0,0,0,5.1,4.5,8.3,65,1015,6,0
 2005, 1, 21, 8,-70.3, 0.0,0,0,0,5.1,4.5,8.6,69,1015,7,0
 2005, 1, 21, 9,-59.0, 0.0,1,1,0,5.2,4.9,9.8,90,1015,7,1
 2005, 1, 21, 10,-47.0,5.5,23,23,0,5.8,5.6,10.1,7,1015,7,23
 2005, 1, 21, 11,-34.1,11.5,88,77,53,7.2,7.3,9.6,48,1015,8,88
 2005, 1, 21, 12,-20.2,15.7,109,104,18,8.2,8.4,11.3,50,1015,8,109
 2005, 1, 21, 13,-5.4,17.8,78,78,0,8.5,8.5,15.7,360,1015,8,78
 2005, 1, 21, 14,9.0,17.5,287,133,511,10.6,11.3,14.7,340,1015,3,287
 2005, 1, 21, 15,23.3,14.9,189,83,413,11.4,11.8,12.9,330,1015,2,189
 2005, 1, 21, 16,37.1,10.2,124,51,409,11.5,11.8,11.3,352,1014,2,124
 2005, 1, 21, 17,49.5,3.9,38,25,196,10.7,10.7,12.1,7,1014,3,38
 2005, 1, 21, 18,61.4, 0.0,0,0,0,9.8,9.4,10.8,19,1014,3,0
 2005, 1, 21, 19,72.6, 0.0,0,0,0,9.6,9.2,10.4,22,1014,3,0
 2005, 1, 21, 20,84.2, 0.0,0,0,0,9.4,9.1,10.8,89,1014,3,0
 2005, 1, 21, 21,96.1, 0.0,0,0,0,9.3,9.0,12.1,75,1014,4,0
 2005, 1, 21, 22,109.2, 0.0,0,0,0,9.1,8.7,10.8,4,1014,4,0
 2005, 1, 21, 23,125.2, 0.0,0,0,0,8.9,8.7,12.9,71,1013,4,0
 2005, 1, 21, 24,145.1, 0.0,0,0,0,8.7,8.4,12.1,13,1013,4,0
 2005, 1, 22, 1,-169.4, 0.0,0,0,0,8.4,8.2,13.6,352,1013,5,0
 2005, 1, 22, 2,-164.1, 0.0,0,0,0,8.1,7.7,11.3,6,1013,5,0
 2005, 1, 22, 3,-140.4, 0.0,0,0,0,7.7,7.5,13.6,78,1013,5,0
 2005, 1, 22, 4,-121.4, 0.0,0,0,0,7.6,7.2,10.8,14,1013,5,0
 2005, 1, 22, 5,-106.3, 0.0,0,0,0,7.4,7.1,10.8,80,1012,6,0
 2005, 1, 22, 6,-93.4, 0.0,0,0,0,7.2,6.9,10.4,78,1012,6,0
 2005, 1, 22, 7,-81.6, 0.0,0,0,0,7.1,6.4,7.5,69,1012,6,0
 2005, 1, 22, 8,-70.4, 0.0,0,0,0,7.0,6.3,7.3,204,1012,6,0
 2005, 1, 22, 9,-59.1, 0.0,0,0,0,7.0,6.7,6.4,219,1012,7,0
 2005, 1, 22, 10,-47.1,5.6,45,38,68,7.9,7.8,6.4,267,1012,7,45
 2005, 1, 22, 11,-34.2,11.6,107,85,106,8.9,9.3,6.2,267,1012,7,107
 2005, 1, 22, 12,-20.2,15.9,142,114,101,9.8,10.4,5.1,237,1011,7,142
 2005, 1, 22, 13,-5.5,18.0,117,115,8,10.1,10.6,4.8,253,1011,8,117
 2005, 1, 22, 14,8.6,17.7,59,59,0,9.9,9.9,4.8,249,1011,8,59
 2005, 1, 22, 15,23.3,15.1,27,27,0,9.4,9.1,4.6,258,1011,8,27
 2005, 1, 22, 16,37.1,10.5,40,40,0,9.1,9.0,6.0,244,1011,8,40
 2005, 1, 22, 17,49.5,4.1,17,17,0,8.8,8.5,6.2,215,1011,8,17
 2005, 1, 22, 18,61.4, 0.0,0,0,0,8.4,7.6,7.3,213,1010,8,0
 2005, 1, 22, 19,73.0, 0.0,0,0,0,7.7,7.1,8.3,169,1010,8,0
 2005, 1, 22, 20,84.2, 0.0,0,0,0,7.8,7.0,7.3,84,1010,8,0
 2005, 1, 22, 21,96.1, 0.0,0,0,0,7.5,6.8,7.7,148,1010,8,0
 2005, 1, 22, 22,109.3, 0.0,0,0,0,7.1,6.2,6.8,129,1010,8,0
 2005, 1, 22, 23,125.2, 0.0,0,0,0,6.9,6.0,6.9,221,1010,8,0
 2005, 1, 22, 24,145.2, 0.0,0,0,0,6.6,5.7,6.8,190,1009,8,0
 2005, 1, 23, 1,-169.3, 0.0,0,0,0,5.6,4.8,7.1,182,1009,8,0
 2005, 1, 23, 2,-164.2, 0.0,0,0,0,4.7,3.7,6.0,202,1009,8,0
 2005, 1, 23, 3,-140.5, 0.0,0,0,0,5.2,3.5,3.8,220,1009,8,0
 2005, 1, 23, 4,-121.6, 0.0,0,0,0,5.3,4.0,4.8,274,1009,8,0
 2005, 1, 23, 5,-106.4, 0.0,0,0,0,5.2,3.8,4.4,250,1009,8,0
 2005, 1, 23, 6,-93.5, 0.0,0,0,0,5.0,3.6,4.6,262,1008,8,0
 2005, 1, 23, 7,-82.1, 0.0,0,0,0,4.9,3.3,4.0,264,1008,8,0
 2005, 1, 23, 8,-70.5, 0.0,0,0,0,4.7,2.9,3.4,224,1008,8,0
 2005, 1, 23, 9,-59.2, 0.0,0,0,0,4.7,4.2,3.8,283,1008,8,0
 2005, 1, 23, 10,-47.2,5.8,6,6,0,4.6,4.2,3.8,254,1008,8,6
 2005, 1, 23, 11,-34.2,11.8,15,15,0,4.7,4.3,4.4,276,1008,8,15
 2005, 1, 23, 12,-20.3,16.1,21,21,0,4.6,4.3,3.4,221,1007,8,21
 2005, 1, 23, 13,-5.5,18.2,26,26,0,4.5,4.3,3.7,254,1007,8,26
 2005, 1, 23, 14,8.6,17.9,25,25,0,4.5,4.2,3.7,280,1007,8,25
 2005, 1, 23, 15,23.3,15.4,20,20,0,4.4,4.1,3.5,266,1007,8,20
 2005, 1, 23, 16,37.1,10.7,13,13,0,4.5,4.1,2.9,262,1008,8,13
 2005, 1, 23, 17,49.5,4.4,5,5,0,4.4,3.9,2.9,280,1008,8,5
 2005, 1, 23, 18,61.5, 0.0,0,0,0,4.1,1.7,2.1,273,1008,8,0
 2005, 1, 23, 19,73.1, 0.0,0,0,0,4.2,1.4,1.3,302,1008,8,0
 2005, 1, 23, 20,84.3, 0.0,0,0,0,4.0,1.0,1.0,317,1008,8,0
 2005, 1, 23, 21,96.2, 0.0,0,0,0,3.8,0.8,1.1,297,1008,8,0
 2005, 1, 23, 22,109.4, 0.0,0,0,0,3.5,0.2,0.6,317,1008,8,0
 2005, 1, 23, 23,125.3, 0.0,0,0,0,3.3,0.3,1.0,300,1008,8,0
 2005, 1, 23, 24,145.2, 0.0,0,0,0,3.2,0.2,1.0,311,1008,8,0
 2005, 1, 24, 1,-169.3, 0.0,0,0,0,2.7,-0.6,0.6,312,1008,8,0
 2005, 1, 24, 2,-164.3, 0.0,0,0,0,2.0,-1.3,0.5,295,1009,8,0
 2005, 1, 24, 3,-141.1, 0.0,0,0,0,1.2,-2.4,0.2,290,1009,8,0
 2005, 1, 24, 4,-122.1, 0.0,0,0,0,1.0,-2.7,0.1,308,1009,8,0
 2005, 1, 24, 5,-106.6, 0.0,0,0,0,0.6,-2.9,0.3,310,1009,8,0
 2005, 1, 24, 6,-94.0, 0.0,0,0,0,0.2,-3.0,0.8,297,1009,8,0
