Az,hs,FF,Ta,G_Bn,G_Dh,G_Gh
-102.2,0.0,0.6,11.4,0,0,0
-90.2,0.9,0.5,11.5,0,5,5
-78.2,10.1,0.5,13.3,430,46,121
-65.5,18.8,0.8,15.6,564,75,256
-51.6,26.6,1.7,17.8,605,107,378
-36.1,33.0,2.8,19.9,695,114,492
-18.4,37.2,3.1,21.8,781,106,578
0.2,38.7,3.9,23.2,816,95,605
19.2,37.1,2.6,24.2,810,91,580
36.5,32.8,2.1,24.7,780,85,507
52.3,26.4,2.8,24.7,758,69,405
66.2,18.5,4.1,24.0,714,50,277
78.5,9.7,4.1,22.7,530,39,129
90.5,0.6,3.4,21.0,0,4,4
102.5,0.0,4.1,19.4,0,0,0
115.2,0.0,5.0,17.9,0,0,0
129.1,0.0,2.3,16.4,0,0,0
144.3,0.0,4.4,14.8,0,0,0
161.5,0.0,3.4,13.3,0,0,0
179.4,0.0,3.9,12.0,0,0,0
-160.6,0.0,3.6,10.8,0,0,0
-143.4,0.0,3.1,9.6,0,0,0
-128.2,0.0,5.8,8.9,0,0,0
-114.3,0.0,6.1,8.3,0,0,0
-102.0,0.0,3.4,7.8,0,0,0
-90.0,0.7,4.1,7.9,0,4,4
-78.1,9.8,2.6,9.6,446,44,119
-65.3,18.5,3.9,11.5,574,70,253
-51.4,26.3,2.6,13.5,657,92,384
-35.6,32.7,2.1,15.3,596,146,468
-18.2,36.9,2.6,16.9,627,155,531
0.3,38.3,3.1,18.1,662,148,559
19.2,36.7,1.7,18.9,684,133,542
36.5,32.4,1.7,19.4,709,107,487
52.2,26.0,3.1,19.4,753,69,398
66.1,18.1,4.1,18.7,702,51,269
78.4,9.4,4.1,17.4,498,45,126
90.4,0.2,3.4,15.8,0,4,4
102.4,0.0,5.8,14.6,0,0,0
115.1,0.0,5.0,13.5,0,0,0
129.0,0.0,3.4,12.5,0,0,0
144.3,0.0,2.1,11.5,0,0,0
161.5,0.0,2.6,10.5,0,0,0
179.3,0.0,3.1,9.4,0,0,0
-160.5,0.0,4.1,8.9,0,0,0
-143.3,0.0,3.9,8.3,0,0,0
-128.0,0.0,3.6,8.0,0,0,0
-114.2,0.0,4.7,7.7,0,0,0
-101.4,0.0,3.4,7.5,0,0,0
-89.5,0.4,2.8,7.5,0,1,1
-77.5,9.5,2.6,7.6,0,22,22
-65.1,18.2,3.9,7.7,0,45,45
-51.2,26.0,5.5,7.9,0,71,71
-35.4,32.3,5.0,7.5,0,85,85
-18.1,36.5,5.0,8.1,0,89,89
0.3,37.9,4.7,8.4,0,90,90
19.2,36.3,4.1,8.4,0,89,89
36.4,32.0,5.0,8.5,0,74,74
52.1,25.6,5.5,8.5,0,57,57
65.6,17.7,5.2,8.3,0,36,36
78.3,9.0,5.2,8.2,0,19,19
90.3,0.0,4.5,8.0,0,1,1
102.3,0.0,2.6,7.7,0,0,0
115.0,0.0,4.1,7.3,0,0,0
128.5,0.0,5.5,7.0,0,0,0
144.3,0.0,5.2,6.6,0,0,0
161.5,0.0,5.0,6.3,0,0,0
179.3,0.0,5.2,5.9,0,0,0
-160.3,0.0,5.5,5.6,0,0,0
-143.1,0.0,5.8,5.3,0,0,0
-127.4,0.0,6.1,5.1,0,0,0
-113.6,0.0,4.7,5.0,0,0,0
-101.2,0.0,5.5,4.8,0,0,0
-89.3,0.2,4.7,4.9,0,3,3
-77.3,9.3,5.0,6.7,354,48,105
-64.5,18.0,3.9,8.5,370,97,211
-51.0,25.7,5.0,10.0,281,170,292
-35.3,32.0,4.5,11.8,419,192,414
-18.0,36.2,3.9,13.3,399,227,462
0.4,37.5,2.6,14.8,585,174,531
19.2,35.9,5.0,15.9,635,148,521
36.4,31.6,5.5,16.5,742,94,483
52.1,25.2,6.6,16.6,600,107,363
65.5,17.4,7.1,15.8,454,81,217
78.2,8.6,8.4,14.6,295,57,101
90.2,0.0,8.4,13.0,0,1,1
102.2,0.0,9.4,12.5,0,0,0
114.5,0.0,10.6,12.0,0,0,0
128.5,0.0,9.4,11.5,0,0,0
144.2,0.0,7.8,10.9,0,0,0
161.5,0.0,7.1,10.4,0,0,0
179.2,0.0,4.7,9.8,0,0,0
-160.2,0.0,4.4,9.5,0,0,0
-142.6,0.0,3.9,9.0,0,0,0
-127.2,0.0,3.9,8.8,0,0,0
-113.4,0.0,4.4,8.6,0,0,0
-101.1,0.0,1.6,8.4,0,0,0
-89.1,0.0,1.6,8.5,0,3,3
-77.1,9.0,1.7,9.8,236,51,88
-64.3,17.7,1.4,11.4,270,108,190
-50.4,25.4,1.3,13.0,353,153,305
-35.1,31.7,1.6,14.8,361,199,388
-17.5,35.8,3.1,16.0,238,265,405
0.5,37.1,2.1,16.9,229,278,416
19.2,35.5,1.6,17.4,185,268,376
36.3,31.2,1.9,17.6,143,260,334
51.6,24.8,1.7,17.4,121,199,250
65.4,17.0,0.9,16.7,100,125,154
78.1,8.3,1.0,15.6,40,53,59
90.1,0.0,1.0,14.4,0,1,1
102.1,0.0,1.9,13.9,0,0,0
114.5,0.0,1.2,13.5,0,0,0
128.4,0.0,1.4,13.0,0,0,0
144.2,0.0,2.1,12.7,0,0,0
161.6,0.0,2.8,12.3,0,0,0
179.1,0.0,4.5,11.9,0,0,0
-160.1,0.0,3.9,11.7,0,0,0
-142.4,0.0,5.0,11.5,0,0,0
-127.1,0.0,5.2,11.5,0,0,0
-113.2,0.0,5.5,11.4,0,0,0
-100.5,0.0,5.8,11.4,0,0,0
-88.5,0.0,7.5,11.5,0,1,1
-76.5,8.8,4.1,11.5,0,9,9
-64.2,17.4,3.6,12.1,0,38,38
-50.3,25.1,3.6,12.5,0,50,50
-34.6,31.4,4.4,12.6,0,42,42
-17.4,35.4,4.1,13.1,0,107,107
0.5,36.8,5.2,13.6,0,119,119
19.2,35.1,4.7,14.3,5,170,173
36.3,30.8,5.0,16.1,593,166,470
51.5,24.4,6.8,17.2,626,97,356
65.3,16.6,6.6,17.8,710,80,282
78.0,7.9,4.5,17.6,588,31,111
89.6,0.0,6.8,16.9,0,2,2
101.6,0.0,7.5,16.3,0,0,0
114.4,0.0,8.4,15.7,0,0,0
128.3,0.0,8.0,15.1,0,0,0
144.2,0.0,8.9,14.5,0,0,0
161.6,0.0,6.3,13.9,0,0,0
179.0,0.0,8.0,13.3,0,0,0
-159.6,0.0,8.4,12.6,0,0,0
-142.2,0.0,7.8,11.7,0,0,0
-126.5,0.0,8.4,11.3,0,0,0
-113.0,0.0,6.3,10.9,0,0,0
-100.3,0.0,6.1,10.6,0,0,0
-88.3,0.0,7.8,10.6,0,1,1
-76.3,8.5,7.5,10.7,0,18,18
-63.6,17.1,7.5,11.2,0,56,56
-50.1,24.8,7.1,11.7,0,101,101
-34.4,31.0,4.7,11.9,0,85,85
-17.2,35.1,4.5,11.5,0,44,44
1.0,36.4,4.1,12.1,0,118,118
19.2,34.7,4.5,12.4,0,141,141
36.3,30.4,4.5,13.8,626,204,521
51.4,24.1,5.5,14.5,567,134,365
65.2,16.2,5.8,14.5,156,114,157
77.5,7.5,3.6,14.1,65,51,59
89.5,0.0,3.4,13.5,0,1,1
101.5,0.0,1.7,13.1,0,0,0
114.3,0.0,2.1,12.7,0,0,0
128.2,0.0,1.9,12.4,0,0,0
144.1,0.0,0.8,12.0,0,0,0
161.6,0.0,0.8,11.6,0,0,0
178.6,0.0,1.4,11.2,0,0,0
-159.4,0.0,1.9,11.0,0,0,0
-142.1,0.0,3.1,10.8,0,0,0
-126.3,0.0,1.3,10.7,0,0,0
-112.4,0.0,0.9,10.6,0,0,0
-100.1,0.0,1.0,10.5,0,0,0
-88.1,0.0,1.0,10.5,0,1,1
-76.1,8.2,1.4,11.2,0,36,36
-63.4,16.9,0.8,12.3,9,107,110
-49.5,24.5,0.5,13.2,12,160,165
-34.3,30.7,0.5,14.2,9,190,195
-17.1,34.7,0.5,15.5,71,256,296
1.1,36.0,0.6,16.1,28,236,253
19.2,34.3,0.7,16.9,71,266,306
36.2,30.0,0.9,17.3,58,225,254
51.4,23.7,1.6,17.5,173,176,245
65.1,15.9,3.4,17.6,386,97,203
77.4,7.2,3.6,17.0,324,49,90
89.4,0.0,3.6,16.0,0,1,1
101.4,0.0,3.1,15.5,0,0,0
114.2,0.0,4.1,14.9,0,0,0
128.2,0.0,3.6,14.4,0,0,0
144.1,0.0,3.4,13.8,0,0,0
161.6,0.0,2.6,13.3,0,0,0
178.5,0.0,1.6,12.8,0,0,0
-159.3,0.0,1.9,12.4,0,0,0
-141.5,0.0,2.1,11.9,0,0,0
-126.1,0.0,1.4,11.6,0,0,0
-112.2,0.0,0.6,11.4,0,0,0
-99.5,0.0,0.5,11.2,0,0,0
-87.5,0.0,0.6,11.2,0,1,1
-75.6,8.0,0.5,12.8,309,63,106
-63.2,16.6,0.6,14.5,406,90,206
-49.4,24.2,0.7,16.7,528,141,358
-34.1,30.4,0.6,17.4,91,219,265
-17.0,34.3,0.9,16.8,0,93,93
1.1,35.6,2.1,17.9,247,251,395
19.2,33.9,2.3,18.1,36,241,261
36.2,29.7,3.6,17.9,11,180,186
51.3,23.3,3.4,18.0,136,173,227
65.0,15.5,3.1,17.4,30,104,112
77.3,6.8,4.1,16.6,26,43,46
89.3,0.0,4.5,15.7,0,1,1
101.3,0.0,4.5,14.9,0,0,0
114.1,0.0,4.7,14.0,0,0,0
128.1,0.0,5.8,13.2,0,0,0
144.0,0.0,2.8,12.5,0,0,0
161.6,0.0,3.6,11.7,0,0,0
178.4,0.0,3.4,11.0,0,0,0
-159.2,0.0,3.1,10.4,0,0,0
-141.3,0.0,2.8,9.7,0,0,0
-125.5,0.0,2.3,9.4,0,0,0
-112.1,0.0,5.0,9.0,0,0,0
-99.3,0.0,3.1,8.8,0,0,0
-87.4,0.0,2.8,8.7,0,1,1
-75.4,7.7,3.1,9.3,0,42,42
-63.0,16.3,2.6,10.2,15,111,115
-49.2,23.9,3.1,11.1,30,168,180
-33.6,30.0,1.4,12.0,36,218,236
-16.5,34.0,3.6,12.7,34,246,265
1.2,35.2,3.4,13.2,40,256,279
19.2,33.5,2.8,13.6,34,255,274
36.1,29.3,3.4,13.7,20,204,214
51.2,22.9,1.9,13.7,52,166,186
64.6,15.1,1.6,13.2,20,103,108
77.2,6.4,1.2,12.7,49,39,45
89.2,0.0,1.6,12.0,0,0,0
101.2,0.0,1.4,11.7,0,0,0
113.6,0.0,1.3,11.4,0,0,0
128.0,0.0,1.9,11.2,0,0,0
143.6,0.0,2.1,11.0,0,0,0
161.6,0.0,1.3,10.7,0,0,0
178.4,0.0,1.2,10.5,0,0,0
-159.1,0.0,1.8,10.5,0,0,0
-141.2,0.0,1.9,10.7,0,0,0
-125.4,0.0,1.9,10.9,0,0,0
-111.5,0.0,1.6,11.0,0,0,0
-99.1,0.0,2.4,11.2,0,0,0
-87.2,0.0,1.8,11.3,0,0,0
-75.2,7.5,3.4,12.2,0,32,32
-62.5,16.0,3.4,16.0,456,113,238
-49.0,23.6,3.6,16.2,0,99,99
-33.4,29.7,3.6,16.5,0,107,107
-16.4,33.6,4.0,21.0,640,258,612
1.2,34.8,2.6,23.5,520,209,506
19.2,33.1,2.2,23.1,4,172,174
36.1,28.9,1.5,22.5,0,144,144
51.1,22.5,1.6,22.1,31,145,157
64.5,14.7,0.6,20.8,0,18,18
77.1,6.1,0.6,19.6,0,6,6
89.1,0.0,0.5,18.5,0,0,0
101.1,0.0,0.2,17.7,0,0,0
113.5,0.0,0.1,16.9,0,0,0
127.5,0.0,1.2,16.0,0,0,0
143.5,0.0,0.3,15.2,0,0,0
162.0,0.0,0.6,14.4,0,0,0
178.3,0.0,1.5,13.6,0,0,0
-158.5,0.0,0.5,11.5,0,0,0
-141.0,0.0,0.6,9.2,0,0,0
-125.2,0.0,1.2,7.9,0,0,0
-111.3,0.0,1.6,6.7,0,0,0
-98.6,0.0,1.6,5.8,0,0,0
-86.6,0.0,1.5,5.7,0,0,0
-75.0,7.2,2.2,7.0,192,45,69
-62.3,15.7,3.0,9.0,369,84,184
-48.5,23.3,4.2,11.3,508,110,311
-33.3,29.3,4.7,13.4,519,152,406
-16.3,33.2,4.7,15.2,512,172,452
1.3,34.4,5.9,16.7,566,164,484
19.2,32.8,7.0,17.9,733,113,510
36.1,28.5,7.2,18.3,628,112,412
51.1,22.1,7.6,18.2,632,80,318
64.4,14.4,7.8,17.0,426,74,180
77.0,5.7,9.0,15.3,265,40,67
88.6,0.0,9.2,13.4,0,0,0
100.6,0.0,7.0,12.4,0,0,0
113.4,0.0,6.4,11.4,0,0,0
127.5,0.0,3.0,10.4,0,0,0
143.5,0.0,2.6,9.4,0,0,0
162.0,0.0,4.0,8.4,0,0,0
178.2,0.0,3.8,7.4,0,0,0
-158.4,0.0,4.5,7.3,0,0,0
-140.4,0.0,5.1,7.3,0,0,0
-125.0,0.0,5.1,7.3,0,0,0
-111.1,0.0,5.6,7.4,0,0,0
-98.4,0.0,4.4,7.4,0,0,0
-86.4,0.0,3.8,7.6,0,0,0
-74.4,6.9,2.2,9.4,237,40,69
-62.1,15.5,2.8,11.9,387,80,183
-48.3,23.0,3.0,14.9,532,103,311
-33.1,29.0,3.0,17.8,523,149,402
-16.2,32.9,2.8,20.4,568,157,466
1.4,34.0,3.2,22.3,559,167,480
19.2,32.4,3.2,23.7,561,157,457
36.0,28.1,3.4,22.7,524,143,390
50.6,21.8,3.8,22.7,486,110,290
64.3,14.0,3.4,23.3,410,68,167
76.5,5.4,3.2,21.7,202,37,55
88.5,0.0,2.2,19.9,0,0,0
100.5,0.0,1.9,18.4,0,0,0
113.3,0.0,1.4,16.9,0,0,0
127.4,0.0,2.0,15.5,0,0,0
143.4,0.0,3.8,14.0,0,0,0
162.0,0.0,4.5,12.6,0,0,0
178.1,0.0,4.9,11.3,0,0,0
-158.3,0.0,4.5,9.3,0,0,0
-140.3,0.0,4.7,7.2,0,0,0
-124.4,0.0,5.6,6.1,0,0,0
-110.5,0.0,5.6,5.0,0,0,0
-98.2,0.0,5.9,4.2,0,0,0
-86.2,0.0,6.4,4.1,0,0,0
-74.3,6.7,5.1,5.6,329,35,73
-61.5,15.2,6.1,7.9,553,59,204
-48.1,22.7,6.7,10.5,709,66,339
-32.6,28.7,6.7,12.8,793,68,449
-16.1,32.5,8.7,15.1,793,82,508
1.4,33.6,8.7,16.8,811,81,530
19.2,32.0,8.7,17.8,768,90,497
35.6,27.7,9.8,18.3,793,69,438
50.5,21.4,10.2,17.9,671,68,313
64.2,13.6,10.2,16.6,477,62,175
76.4,5.0,11.1,14.7,251,36,58
88.4,0.0,8.7,12.8,0,0,0
100.4,0.0,9.5,11.6,0,0,0
113.2,0.0,8.2,10.3,0,0,0
127.3,0.0,6.1,9.1,0,0,0
143.4,0.0,3.6,7.9,0,0,0
162.0,0.0,1.9,6.7,0,0,0
178.1,0.0,1.5,5.5,0,0,0
-158.1,0.0,1.1,4.9,0,0,0
-140.1,0.0,1.0,4.4,0,0,0
-124.3,0.0,0.8,4.1,0,0,0
-110.3,0.0,1.4,3.8,0,0,0
-98.0,0.0,0.8,3.5,0,0,0
-86.1,0.0,1.2,3.5,0,0,0
-74.1,6.4,2.0,5.0,180,40,60
-61.4,14.9,1.9,7.5,362,85,178
-47.6,22.4,2.0,10.2,485,109,294
-32.4,28.3,3.8,12.7,534,142,395
-15.6,32.1,4.2,15.2,541,162,450
1.5,33.3,4.5,17.0,522,175,462
19.2,31.6,3.8,18.2,513,168,437
35.5,27.3,4.4,18.8,595,113,386
50.5,21.0,5.1,18.7,566,88,291
64.1,13.3,5.9,17.5,479,59,169
76.3,4.7,7.6,15.7,248,34,54
88.3,0.0,7.0,13.7,0,0,0
100.3,0.0,6.1,12.9,0,0,0
113.1,0.0,3.8,12.3,0,0,0
127.2,0.0,3.2,11.5,0,0,0
143.3,0.0,2.4,10.8,0,0,0
162.0,0.0,2.0,10.1,0,0,0
178.0,0.0,2.0,9.4,0,0,0
-158.0,0.0,2.4,8.9,0,0,0
-139.6,0.0,3.6,8.4,0,0,0
-124.1,0.0,3.4,8.2,0,0,0
-110.2,0.0,3.8,7.9,0,0,0
-97.4,0.0,2.8,7.8,0,0,0
-85.5,0.0,2.6,7.8,0,0,0
-73.5,6.1,2.0,8.6,0,31,31
-61.2,14.6,2.4,8.7,0,17,17
-47.4,22.1,3.2,10.6,50,148,167
-32.3,28.0,3.6,12.7,112,212,265
-15.5,31.7,3.8,13.5,15,187,195
1.5,32.9,4.9,15.1,103,252,307
19.2,31.2,5.1,16.5,172,258,347
35.5,26.9,5.6,17.4,179,224,305
50.4,20.6,5.1,17.7,172,165,225
64.0,12.9,4.7,17.2,131,99,129
76.2,4.3,3.8,16.0,0,8,8
88.2,0.0,5.1,14.8,0,0,0
100.2,0.0,5.4,13.7,0,0,0
113.0,0.0,5.4,12.6,0,0,0
127.1,0.0,4.5,11.6,0,0,0
143.3,0.0,4.7,10.6,0,0,0
162.0,0.0,5.4,9.5,0,0,0
177.5,0.0,4.7,8.5,0,0,0
-157.5,0.0,4.2,7.3,0,0,0
-139.4,0.0,4.4,5.9,0,0,0
-123.5,0.0,4.0,5.2,0,0,0
-109.6,0.0,2.6,4.5,0,0,0
-97.3,0.0,1.5,4.1,0,0,0
-85.3,0.0,1.9,4.0,0,0,0
-73.3,5.9,2.4,5.7,546,30,86
-61.0,14.3,3.2,8.5,736,66,248
-47.3,21.8,3.8,11.5,861,88,407
-32.2,27.6,4.7,14.4,823,152,533
-15.4,31.4,6.1,15.9,528,179,454
1.6,32.5,5.4,15.9,99,248,301
19.2,30.8,5.6,15.8,88,248,293
35.4,26.5,6.4,15.3,95,208,251
50.3,20.3,6.1,14.2,35,141,153
63.5,12.6,7.0,12.9,60,87,100
76.1,3.9,7.4,11.4,0,4,4
88.0,0.0,7.6,10.5,0,0,0
100.0,0.0,6.1,9.7,0,0,0
112.5,0.0,6.1,8.8,0,0,0
127.0,0.0,5.6,7.9,0,0,0
143.2,0.0,4.5,7.0,0,0,0
162.0,0.0,4.9,6.1,0,0,0
177.5,0.0,4.5,5.3,0,0,0
-157.4,0.0,4.4,4.7,0,0,0
-139.2,0.0,5.1,4.3,0,0,0
-123.3,0.0,5.9,4.1,0,0,0
-109.4,0.0,5.6,3.9,0,0,0
-97.1,0.0,5.9,3.8,0,0,0
-85.1,0.0,6.7,3.7,0,0,0
-73.2,5.6,6.1,4.4,0,28,28
-60.5,14.0,6.7,5.2,0,72,72
-47.1,21.5,5.4,6.3,3,126,128
-32.0,27.3,6.1,7.3,8,169,172
-15.3,31.0,6.4,8.6,48,230,255
1.6,32.1,6.1,9.3,22,212,224
19.2,30.4,5.1,9.2,0,112,112
35.4,26.2,4.9,9.0,0,100,100
50.2,19.9,6.7,8.7,0,86,86
63.4,12.2,5.9,8.5,51,79,89
76.0,3.6,5.9,7.8,0,8,8
87.5,0.0,7.0,7.3,0,0,0
99.5,0.0,5.9,6.9,0,0,0
112.4,0.0,5.1,6.4,0,0,0
126.6,0.0,3.8,6.0,0,0,0
143.2,0.0,4.0,5.5,0,0,0
162.0,0.0,4.2,5.1,0,0,0
177.4,0.0,3.8,4.6,0,0,0
-157.2,0.0,3.8,4.2,0,0,0
-139.1,0.0,3.6,3.8,0,0,0
-123.1,0.0,3.2,3.6,0,0,0
-109.2,0.0,3.8,3.4,0,0,0
-96.5,0.0,5.4,3.3,0,0,0
-84.6,0.0,5.6,3.3,0,0,0
-73.0,5.3,3.8,3.8,0,26,26
-60.3,13.8,3.4,4.7,0,82,82
-46.6,21.1,2.2,6.4,131,155,203
-31.5,27.0,2.0,8.4,303,194,331
-15.2,30.7,2.4,9.0,24,193,205
2.0,31.7,3.6,8.9,0,133,133
19.2,30.0,3.4,8.4,0,89,89
35.3,25.8,3.2,7.8,0,54,54
50.1,19.5,3.0,7.4,0,73,73
63.3,11.8,3.6,7.1,0,67,67
75.5,3.2,2.8,6.5,0,12,12
87.4,0.0,4.0,6.3,0,0,0
99.4,0.0,3.8,6.1,0,0,0
112.3,0.0,3.8,6.0,0,0,0
126.5,0.0,3.6,5.9,0,0,0
143.1,0.0,3.6,5.8,0,0,0
162.0,0.0,4.4,5.6,0,0,0
177.3,0.0,5.1,5.5,0,0,0
-157.1,0.0,4.4,5.0,0,0,0
-138.5,0.0,5.6,5.2,0,0,0
-122.6,0.0,4.7,5.3,0,0,0
-109.0,0.0,3.6,5.3,0,0,0
-96.3,0.0,4.5,5.3,0,0,0
-84.4,0.0,5.6,5.3,0,0,0
-72.4,5.1,6.4,5.6,0,13,13
-60.1,13.5,6.4,6.2,0,41,41
-46.4,20.8,5.4,6.8,0,64,64
-31.4,26.6,6.4,7.3,0,82,82
-15.1,30.3,7.4,7.8,0,99,99
2.1,31.3,7.2,8.2,0,103,103
19.2,29.6,6.7,8.4,0,83,83
35.3,25.4,6.7,8.5,0,71,71
50.1,19.2,7.0,8.4,0,48,48
63.2,11.5,7.0,8.1,0,25,25
75.4,2.9,6.7,7.8,0,3,3
87.3,0.0,9.2,7.4,0,0,0
99.3,0.0,9.2,7.1,0,0,0
112.2,0.0,8.2,6.8,0,0,0
126.4,0.0,8.0,6.4,0,0,0
143.1,0.0,6.4,6.1,0,0,0
162.0,0.0,7.4,5.8,0,0,0
177.3,0.0,6.4,5.4,0,0,0
-156.6,0.0,4.9,4.7,0,0,0
-138.3,0.0,4.2,4.0,0,0,0
-122.4,0.0,4.5,3.6,0,0,0
-108.5,0.0,2.8,3.2,0,0,0
-96.2,0.0,1.8,2.9,0,0,0
-84.2,0.0,2.6,2.8,0,0,0
-72.3,4.8,2.2,4.2,424,28,63
-59.6,13.2,2.4,6.8,576,73,205
-46.3,20.5,2.2,9.1,451,131,290
-31.3,26.3,1.8,10.2,138,200,261
-15.0,29.9,2.6,11.1,95,238,286
2.1,31.0,3.2,11.4,38,223,242
19.2,29.2,4.2,11.3,11,187,193
35.2,25.0,3.8,11.0,15,160,166
49.6,18.8,4.4,11.0,192,135,196
63.1,11.1,5.4,10.4,245,64,112
75.3,2.6,4.9,9.1,0,11,11
87.2,0.0,4.2,8.4,0,0,0
99.2,0.0,4.2,7.7,0,0,0
112.1,0.0,4.2,7.0,0,0,0
126.3,0.0,4.2,6.3,0,0,0
143.0,0.0,4.7,5.6,0,0,0
162.0,0.0,4.5,4.9,0,0,0
177.2,0.0,3.6,4.1,0,0,0
-156.5,0.0,3.0,3.8,0,0,0
-138.2,0.0,2.8,3.5,0,0,0
-122.2,0.0,3.2,3.4,0,0,0
-108.3,0.0,3.4,3.2,0,0,0
-95.6,0.0,2.6,3.1,0,0,0
-84.0,0.0,2.4,3.1,0,0,0
-72.1,4.5,3.4,3.4,0,15,15
-59.4,12.9,4.4,4.1,0,51,51
-46.1,20.2,3.2,4.8,0,82,82
-31.1,26.0,4.0,5.3,0,90,90
-14.5,29.6,4.4,5.6,0,94,94
2.2,30.6,2.6,5.9,0,110,110
19.2,28.9,3.2,6.0,0,119,119
35.2,24.6,3.4,6.4,0,98,98
49.5,18.4,2.2,6.5,0,74,74
63.0,10.8,3.0,6.2,0,35,35
75.2,2.2,2.6,5.7,0,3,3
87.1,0.0,2.4,5.3,0,0,0
99.1,0.0,1.8,4.8,0,0,0
111.6,0.0,2.4,4.4,0,0,0
126.2,0.0,2.4,3.9,0,0,0
142.5,0.0,2.0,3.5,0,0,0
161.6,0.0,1.8,3.0,0,0,0
177.2,0.0,1.0,2.5,0,0,0
-156.3,0.0,1.1,2.2,0,0,0
-138.0,0.0,0.7,1.7,0,0,0
-122.0,0.0,0.7,1.2,0,0,0
-108.1,0.0,0.2,1.0,0,0,0
-95.4,0.0,0.4,0.7,0,0,0
-83.5,0.0,0.2,0.6,0,0,0
-71.5,4.3,0.1,0.8,0,7,7
-59.3,12.6,0.1,1.7,0,49,49
-45.6,19.9,0.3,2.9,0,112,112
-31.0,25.6,0.5,3.9,5,155,157
-14.5,29.2,0.4,4.9,15,186,194
2.2,30.2,0.7,6.1,100,230,280
19.2,28.5,1.1,7.1,121,234,292
35.1,24.3,0.8,7.5,113,195,241
49.4,18.1,1.0,7.5,114,138,173
62.5,10.4,0.8,6.8,41,67,74
75.1,1.9,1.0,5.7,0,2,2
86.6,0.0,0.6,5.5,0,0,0
98.6,0.0,0.2,5.2,0,0,0
111.5,0.0,0.8,4.9,0,0,0
126.1,0.0,0.6,4.6,0,0,0
142.5,0.0,1.2,4.4,0,0,0
161.6,0.0,0.2,4.1,0,0,0
177.1,0.0,0.5,3.8,0,0,0
-156.2,0.0,0.3,3.7,0,0,0
-137.5,0.0,0.5,3.6,0,0,0
-121.5,0.0,1.1,3.5,0,0,0
-107.5,0.0,1.2,3.4,0,0,0
-95.2,0.0,1.1,3.4,0,0,0
-83.3,0.0,1.6,3.3,0,0,0
-71.4,4.0,1.0,3.6,0,7,7
-59.1,12.3,0.7,4.2,0,46,46
-45.4,19.6,1.2,5.4,0,89,89
-30.5,25.3,1.2,6.1,0,107,107
-14.4,28.8,0.8,6.7,0,132,132
2.2,29.8,0.8,7.0,0,118,118
19.2,28.1,1.2,7.4,0,135,135
35.1,23.9,1.4,7.3,0,86,86
49.4,17.7,1.5,7.1,0,64,64
62.4,10.1,1.4,6.8,0,32,32
74.6,1.5,1.9,6.3,0,2,2
86.5,0.0,1.9,5.9,0,0,0
98.5,0.0,2.8,5.4,0,0,0
111.4,0.0,2.2,5.0,0,0,0
125.6,0.0,2.6,4.6,0,0,0
142.4,0.0,2.8,4.2,0,0,0
161.6,0.0,2.0,3.8,0,0,0
177.0,0.0,2.4,3.4,0,0,0
-156.1,0.0,2.2,2.3,0,0,0
-137.3,0.0,2.6,1.2,0,0,0
-121.3,0.0,2.8,0.0,0,0,0
-107.4,0.0,2.6,-0.7,0,0,0
-95.1,0.0,3.2,-1.3,0,0,0
-83.1,0.0,3.4,-1.8,0,0,0
-71.2,3.7,3.2,-1.2,0,19,19
-58.6,12.0,3.8,0.1,106,86,108
-45.3,19.3,3.2,1.4,109,148,184
-30.4,24.9,3.6,2.2,73,177,208
-14.3,28.5,4.5,4.6,643,214,521
2.3,29.4,4.5,4.7,63,207,238
19.1,27.7,3.4,4.3,11,171,176
35.0,23.5,2.8,4.2,78,171,202
49.3,17.4,4.0,3.4,0,93,93
62.4,9.8,3.4,2.5,0,50,50
74.5,1.2,4.0,1.5,0,2,2
86.4,0.0,4.9,1.2,0,0,0
98.3,0.0,4.9,0.9,0,0,0
111.2,0.0,3.8,0.6,0,0,0
125.5,0.0,3.8,0.3,0,0,0
142.3,0.0,3.0,0.0,0,0,0
161.6,0.0,2.2,-0.3,0,0,0
176.6,0.0,3.0,-0.6,0,0,0
-155.6,0.0,3.2,-0.7,0,0,0
-137.2,0.0,2.8,-0.3,0,0,0
-121.1,0.0,3.0,-0.1,0,0,0
-107.2,0.0,2.2,0.0,0,0,0
-94.5,0.0,3.0,0.1,0,0,0
-82.6,0.0,4.4,0.2,0,0,0
-71.1,3.4,5.6,0.5,0,3,3
-58.4,11.7,5.6,1.0,0,20,20
-45.2,19.0,3.8,1.4,0,30,30
-30.3,24.6,3.2,1.7,0,38,38
-14.2,28.1,3.2,2.0,0,45,45
2.3,29.1,3.6,2.2,0,44,44
19.1,27.3,2.4,2.3,0,35,35
34.6,23.2,2.6,4.3,348,183,320
49.2,17.0,2.0,5.3,478,79,219
62.3,9.4,2.6,5.5,378,47,109
74.4,0.9,1.8,4.9,0,5,5
86.2,0.0,1.6,4.5,0,0,0
98.2,0.0,2.0,4.1,0,0,0
111.1,0.0,2.8,3.7,0,0,0
125.4,0.0,4.0,3.3,0,0,0
142.3,0.0,3.6,3.0,0,0,0
161.5,0.0,2.6,2.6,0,0,0
176.5,0.0,2.8,2.2,0,0,0
-155.5,0.0,3.8,1.5,0,0,0
